6132e15047f14987a4843d81dadb6591,Casey,Crawford,,"A glance at his resume and you may think to Movement’s CEO, Casey Crawford, greatness lies in achievements like NFL Super Bowl champion, founder and CEO of a multibillion dollar mortgage company, and becoming a sought-after media guest whose appearances span CNBC’s Squawk Box, Bloomberg and Fox News with print features in The Wall Street Journal and TIME Magazine. 

There's no doubt the 2015 Ernst & Young Entrepreneur of the Year is ambitious. But what truly drives him is not a championship ring or reaching the top of the corporate ladder. It’s meeting others’ needs.

As a child, Casey watched his father and grandfather use entrepreneurship as outreach. Whether the need was material, employment, friendship or a good example, he saw how business could be used to meet it. 

Following his football days during a stint in real estate, Casey became alarmed by glaring inadequacies within the lending industry. The greed and corruption among leadership, the lack of value and care toward employees, and the inattentiveness toward community problems seemed like wide open opportunities.

Casey’s response? Movement Mortgage, established in 2008 on the Christian values he shares with co-founder Toby Harris. Movement was developed as a hope-filled paradox to a dismal reality, with a mission to be a Movement of Change in our Industry, Corporate Cultures and Communities.

Today, the company employs more than 4,500 and has over 650 locations in all 50 states. In 2017, Movement ranked among the top 10 purchase lenders by financing 1 in every 60 home purchases in the country, totaling more than $13 billion in originations. As prosperity increases, so does the overflow into people’s lives. The non-profit Movement Foundation has invested more than $25 million toward community improvement and meeting the needs of the underserved around the globe.

Casey continues to spread this vision of greatness from Charlotte, N.C. where he lives with his wife, Michelle, and their two daughters.",https://api.crunchbase.com/v3.1/people/casey-crawford
eeded7f4632e4a54a092eaac517b7bb3,Madhu,Modugu,,,https://api.crunchbase.com/v3.1/people/madhu-modugu
8572fc5b190e4eb59bc31abf892121e8,Sucheta,Jain,,,https://api.crunchbase.com/v3.1/people/sucheta-jain
8572fc5b190e4eb59bc31abf892121e8,Shail,Jain,,,https://api.crunchbase.com/v3.1/people/shail-jain-46a2
a6c4717c618640ad9c45c6f59a0badb2,Pete,Catoe,,,https://api.crunchbase.com/v3.1/people/pete-catoe
d56b741f65ed4db191be848ba8663788,Jen,Wong,,"Jen Wong has over 20 years’ experience in the field of high-tech. He actively partners with some of the industry’s leading companies to bring the best in business and technology solutions to Dynamic Quest’s clients.

Jen has helped in growing the company and its loyal client base year after year. He functions as Dynamic Quest’s chief ambassador in creating alliances with other forward-thinking organizations. Along with his co-founders, Jen has established notable hardware and software partnerships with companies like Dell, Microsoft, Cisco, and Citrix.

Over the past 15 years, Jen has developed custom IT and business solutions for clients across the United States, ranging in size from small businesses to Fortune 1000 firms. Like many of Dynamic Quest’s employees, he supports the local community through various sponsorships, donations, and charitable work.",https://api.crunchbase.com/v3.1/people/jen-wong-b373
d56b741f65ed4db191be848ba8663788,Javier,Gomez,,"Javier Gomez established Dynamic Quest in 2000 with a vision to provide corporate-quality technology solutions to small and medium-sized businesses. Alongside his co-founders, Javier has led Dynamic Quest over the past 15 years to consistent growth and numerous awards. Most recently, Dynamic Quest was named one of CIO Review’s 20 Most Promising IT Services Companies in the United States.

Javier is enthusiastic, and stays involved with local charities, focusing his time and energy on giving back to the community through sponsorships, donations, and time. He is also involved with many local organizations, such as the Greensboro Partnership Board and the Eastern Music Festival.

Javier has been recognized for his business and community leadership, including Small Business Person of the Year (2007, Greensboro Chamber of Commerce), and has led the company in receiving the Triad Business Journal‘s Fast 50 Companies award for 6 years.",https://api.crunchbase.com/v3.1/people/javier-gomez
f4bc2befac0944bab4183ae29826ab65,Brian,Musgrave,,,https://api.crunchbase.com/v3.1/people/brian-musgrave
f4bc2befac0944bab4183ae29826ab65,Matthew,Belk,,,https://api.crunchbase.com/v3.1/people/matthew-belk
f4bc2befac0944bab4183ae29826ab65,Chris,Martinez,,,https://api.crunchbase.com/v3.1/people/chris-martinez-6d0c
f4bc2befac0944bab4183ae29826ab65,Tyler,Uebele,,,https://api.crunchbase.com/v3.1/people/tyler-uebele
03db91aa416749809de5f1a895c8da53,William,Barnet,,"Former Mayor of Spartanburg and active community leader, Bill Barnet will begin the last day of the Summit by sharing Spartanburg’s CollaborAction story, specifically pertaining to Northside development through the City of Spartanburg Northside Initiative. Mr. Barnet will highlight and identify criteria for success in working with various community partners within local government, foundations, and businesses.

Bill Barnet is a successful CEO and veteran. With a bachelor’s degree from Dartmouth College and a master’s degree from Amos Tuck School At Dartmouth College, Bill is currently the CEO of Barnet Development Company. He is also chairman of Northside Development Group. His civic board involvement includes work with The Duke Endowment and GSP Airport Commission.",https://api.crunchbase.com/v3.1/people/william-barnet
23a1cfae4b114a72a941f8d0b0552dad,Brian,Merriman,,,https://api.crunchbase.com/v3.1/people/brian-merriman-990c
23a1cfae4b114a72a941f8d0b0552dad,Kathy,Shell,,,https://api.crunchbase.com/v3.1/people/kathy-shell
23a1cfae4b114a72a941f8d0b0552dad,Mike,Scott,,,https://api.crunchbase.com/v3.1/people/mike-scott-a222
23a1cfae4b114a72a941f8d0b0552dad,Ken,O'Malley,,,https://api.crunchbase.com/v3.1/people/ken-o-malley
126554b38c1d4991838267041198b590,Ben,Knosby,,CEO of Lucid Travel,https://api.crunchbase.com/v3.1/people/ben-knosby
1055a6a389614192a2ab6a347941dec9,Dan,Schubert,,,https://api.crunchbase.com/v3.1/people/dan-schubert
1055a6a389614192a2ab6a347941dec9,Scott,Schubert,,,https://api.crunchbase.com/v3.1/people/scott-schubert-1e38
31e43f33894243779383eb64e67f88f8,Jay,Brennan,,"Jay has extensive experience over the past twenty years working with startups, leading turnarounds and coaching and developing entrepreneurs. After starting out in the technology transfer world, evaluating and raising capital for promising startups, Jay began doing operations consulting work for privately held companies in the Greensboro area.
",https://api.crunchbase.com/v3.1/people/jay-brennan-dcff
31e43f33894243779383eb64e67f88f8,Mark,Rainosek,,"Over the past 25 years, Mark Rainosek has founded and developed multiple early stage innovator companies, raised millions of dollars of strategic and venture capital, and has successfully exited three of these companies through acquisition to public technology companies.",https://api.crunchbase.com/v3.1/people/mark-rainosek
8a7b7696426a418fa5a3e821a6f866be,Scott,Stoneburner,,,https://api.crunchbase.com/v3.1/people/scott-stoneburner
afcd09ca0b4c4dab9fc93d2b7c8b439e,Mike,Cupisz,,,https://api.crunchbase.com/v3.1/people/mike-cupisz-8c14
afcd09ca0b4c4dab9fc93d2b7c8b439e,Greg,Provenzano,,,https://api.crunchbase.com/v3.1/people/greg-provenzano-8d8d
afcd09ca0b4c4dab9fc93d2b7c8b439e,Tony,Cupisz,,,https://api.crunchbase.com/v3.1/people/tony-cupisz-6666
f091470e27c041188fc2147994c907c1,Justin,Anyanwu,,,https://api.crunchbase.com/v3.1/people/justin-anyanwu
bcf816b171d8456cadc80c14915ca5bd,Edward,Hall,,,https://api.crunchbase.com/v3.1/people/edward-hall
3bc398d8ece243daa7fcbddf5a5dad68,Jerry,Callahan,,"An inventor at heart, Jerry founded Heatworks the day he realized the water heater he needed didn’t exist. Rather than buy an inferior product, he decided to find a better way to heat water. That has been his focus for the last 12 years. Now with over 50 combined patents, Jerry leads a team of heating, technology and plumbing veterans to continue to build Heatworks' family of products. 

Jerry grew up on Cape Cod, MA, and studied naval architecture at MIT and the Stevens Institute of Technology. After attaining his MBA from University of Chicago, Jerry co-founded Blue Rhino, the world’s leading propane cylinder exchange company.

",https://api.crunchbase.com/v3.1/people/jerry-callahan-2
ef06b5a9a64d4252a518aa5bf27fe158,Ben,Sutton,,,https://api.crunchbase.com/v3.1/people/ben-sutton-6eff
e2a1b4a3c6b14403b0cf9a68cf48cc17,Jason,Stewart,,,https://api.crunchbase.com/v3.1/people/jason-stewart-2af0
e2a1b4a3c6b14403b0cf9a68cf48cc17,Jon,Jones,,,https://api.crunchbase.com/v3.1/people/jon-jones-bb91
c75af9b9248d4315928f0d4a3d204e47,M.,Ali Khatibzadeh,,,https://api.crunchbase.com/v3.1/people/m-ali-khatibzadeh
